BottomBarrelSurvey	2	SING0443.JPG	Link	8	3200	2.5	1581939485	2020	2	17	11	38	5	2395	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0444.JPG	Link	8	3200	2.5	1581939487	2020	2	17	11	38	7	2397	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0445.JPG	Link	8	3200	2.5	1581939489	2020	2	17	11	38	9	2399	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0446.JPG	Link	8	3200	2.5	1581939491	2020	2	17	11	38	11	2401	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0447.JPG	Link	8	3200	2.5	1581939493	2020	2	17	11	38	13	2403	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0448.JPG	Link	8	3200	2.5	1581939495	2020	2	17	11	38	15	2405	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0449.JPG	Link	8	3200	2.5	1581939497	2020	2	17	11	38	17	2407	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0450.JPG	Link	8	3200	2.5	1581939499	2020	2	17	11	38	19	2409	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0451.JPG	Link	8	3200	2.5	1581939501	2020	2	17	11	38	21	2411	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0452.JPG	Link	8	3200	2.5	1581939503	2020	2	17	11	38	23	2413	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0453.JPG	Link	8	3200	2.5	1581939505	2020	2	17	11	38	25	2415	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0454.JPG	Link	8	3200	2.5	1581939507	2020	2	17	11	38	27	2417	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0455.JPG	Link	8	3200	2.5	1581939509	2020	2	17	11	38	29	2419	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0456.JPG	Link	8	3200	2.5	1581939511	2020	2	17	11	38	31	2421	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0457.JPG	Link	8	3200	2.5	1581939513	2020	2	17	11	38	33	2423	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0458.JPG	Link	8	3200	2.5	1581939515	2020	2	17	11	38	35	2425	-14.53	14	253	-42	-1			
